KIC,MSE,Composite Function
6778487,0.00010331658896536252,f(t) = 0.0927 * sin(2π * 5.0735 * t + -5.8301) + 0.9941
6836820,0.00021673437234253663,f(t) = 0.1602 * sin(2π * 4.4816 * t + 3.6898) + 0.8535 + 0.0225 * sin(2π * 8.9635 * t + -5.7814) + 0.1199
6955650,2.8852004454817548e-05,f(t) = 0.0079 * sin(2π * 1.8960 * t + -3.8214) + 0.1144 + 0.0607 * sin(2π * 3.7927 * t + 1.7245) + 0.8827
7048016,3.484686045291798e-06,f(t) = 0.0003 * sin(2π * 10.3191 * t + -5.5542) + 0.0579 + 0.0003 * sin(2π * 10.7495 * t + -2.4958) + 0.0490 + 0.0020 * sin(2π * 15.9207 * t + 6.2832) + 0.3445 + 0.0003 * sin(2π * 17.6044 * t + -6.2832) + 0.0472 + 0.0009 * sin(2π * 18.1169 * t + 3.3296) + 0.1487 + 0.0010 * sin(2π * 19.9029 * t + 1.8352) + 0.1789 + 0.0005 * sin(2π * 20.3526 * t + 3.2136) + 0.0792 + 0.0005 * sin(2π * 20.7206 * t + 0.0189) + 0.0946
7124161,3.181638114761886e-05,f(t) = 0.0072 * sin(2π * 2.3437 * t + 4.7686) + 0.2090 + 0.0272 * sin(2π * 4.6864 * t + -6.0640) + 0.7909
7347529,0.00010098389854154197,f(t) = 0.0068 * sin(2π * 11.6481 * t + 6.2832) + 1.0004
